,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
1197,0.62,0.878,5,-4.538,0.0436,0.156,9.17e-06,0.578,0.665,125.02600000000001,1
1198,0.624,0.8759999999999999,9,-3.3739999999999997,0.1,0.0735,0.0,0.327,0.7809999999999999,99.943,2
1199,0.607,0.649,11,-6.695,0.0362,0.0306,2.46e-05,0.174,0.505,102.99600000000001,1
1200,0.66,0.7859999999999999,2,-4.757,0.17,0.209,0.0,0.11199999999999999,0.846,177.833,2
1201,0.853,0.56,1,-4.961,0.0406,0.013000000000000001,0.0,0.0944,0.86,134.066,2
1202,0.522,0.385,0,-7.355,0.0288,0.536,0.0,0.135,0.23600000000000002,89.792,0
1203,0.7609999999999999,0.386,4,-6.1579999999999995,0.0399,0.355,0.0,0.0953,0.526,134.94299999999998,0
1204,0.78,0.745,7,-3.97,0.145,0.0559,0.0,0.0595,0.862,94.02600000000001,2
1205,0.838,0.49200000000000005,1,-5.69,0.038,0.251,0.0,0.262,0.895,115.09200000000001,2
1206,0.736,0.795,1,-3.299,0.0545,0.498,1.21e-06,0.254,0.511,104.066,2
1207,0.595,0.858,9,-5.393,0.0446,0.0828,0.0,0.23399999999999999,0.32,119.991,1
1208,0.605,0.9159999999999999,4,-3.6319999999999997,0.0365,0.0659,0.0,0.16,0.609,137.046,1
1209,0.532,0.745,0,-5.914,0.035,0.00615,0.0102,0.1,0.36,137.97,1
1210,0.5820000000000001,0.762,2,-6.915,0.0343,0.0616,0.0024,0.12,0.27899999999999997,89.98299999999999,1
1211,0.635,0.841,5,-5.379,0.0422,0.0134,0.0,0.0622,0.424,109.021,1
1212,0.7170000000000001,0.659,10,-5.547999999999999,0.0745,0.0496,0.0102,0.364,0.6709999999999999,94.035,2
1213,0.794,0.711,8,-5.124,0.0699,0.3,0.0,0.0955,0.955,174.915,2
1214,0.589,0.389,0,-5.972,0.027999999999999997,0.851,0.0,0.0772,0.501,89.1,0
1215,0.37799999999999995,0.638,10,-5.5760000000000005,0.075,0.02,7.659999999999999e-05,0.0849,0.735,184.08599999999998,1
1216,0.662,0.778,10,-7.777,0.1,0.0129,7.31e-05,0.364,0.736,129.986,2
1217,0.753,0.456,2,-5.892,0.0419,0.221,0.0,0.449,0.523,112.51899999999999,2
1218,0.711,0.6679999999999999,7,-5.962000000000001,0.0385,0.0311,9.51e-06,0.10099999999999999,0.318,110.02600000000001,1
1219,0.7509999999999999,0.696,4,-6.027,0.0657,0.00618,0.0025800000000000003,0.107,0.446,121.0,2
1220,0.657,0.645,2,-6.52,0.0603,0.00592,0.000199,0.23600000000000002,0.6579999999999999,91.988,2
1221,0.59,0.7759999999999999,6,-5.272,0.0705,0.00705,1.6899999999999997e-05,0.414,0.81,159.946,1
1222,0.657,0.8240000000000001,1,-3.155,0.0347,0.0189,0.00108,0.0859,0.76,96.99600000000001,2
1223,0.36700000000000005,0.652,6,-7.171,0.109,0.0332,6.879999999999999e-05,0.0947,0.156,112.37,1
1224,0.696,0.5870000000000001,3,-6.992000000000001,0.059000000000000004,0.128,2.17e-05,0.106,0.581,128.003,2
1225,0.5870000000000001,0.693,1,-5.348,0.0614,0.0187,0.0,0.165,0.396,127.991,1
1226,0.478,0.856,11,-4.274,0.10099999999999999,0.127,0.0,0.158,0.33899999999999997,89.863,1
1227,0.75,0.752,1,-5.776,0.0399,0.209,9.14e-05,0.131,0.527,140.001,2
1228,0.6779999999999999,0.515,11,-6.313,0.0326,0.34,0.0,0.6409999999999999,0.513,139.931,1
1229,0.526,0.731,6,-4.901,0.0459,0.083,0.000787,0.0557,0.491,128.04,1
1230,0.521,0.512,5,-6.169,0.0279,0.0581,0.0,0.0972,0.125,127.963,1
1231,0.457,0.613,7,-5.7410000000000005,0.055999999999999994,0.56,0.0,0.0927,0.317,159.876,0
1232,0.772,0.768,11,-4.52,0.0741,0.0414,0.0,0.0903,0.713,119.959,2
1233,0.644,0.7340000000000001,2,-5.234,0.0554,0.175,0.0,0.0484,0.56,124.988,2
1234,0.777,0.71,0,-4.717,0.0919,0.0295,0.0,0.192,0.6729999999999999,129.945,2
1235,0.627,0.713,11,-5.656000000000001,0.0612,0.226,0.0,0.107,0.53,119.929,2
1236,0.757,0.733,7,-4.7219999999999995,0.0511,0.17800000000000002,4.47e-06,0.10099999999999999,0.552,119.984,2
1237,0.7290000000000001,0.797,10,-4.77,0.0278,0.122,0.00117,0.155,0.722,110.005,2
1238,0.6509999999999999,0.9640000000000001,11,-4.446000000000001,0.0507,0.00025499999999999996,0.00678,0.23,0.7829999999999999,124.994,2
1239,0.722,0.622,11,-5.426,0.0321,0.0114,1.64e-06,0.0664,0.787,122.038,2
1240,0.7170000000000001,0.5870000000000001,4,-7.296,0.0339,0.0192,0.0,0.0523,0.544,129.954,2
1241,0.831,0.489,0,-6.475,0.0533,0.0483,1.3300000000000001e-05,0.07400000000000001,0.376,120.054,2
1242,0.741,0.622,8,-5.877999999999999,0.0404,0.008870000000000001,0.0005009999999999999,0.15,0.625,122.01299999999999,2
1243,0.601,0.7170000000000001,7,-5.457999999999999,0.0259,0.0155,0.000164,0.114,0.6579999999999999,138.042,1
1244,0.643,0.884,10,-6.934,0.0511,0.0014,3.07e-05,0.122,0.627,129.998,2
1245,0.679,0.795,6,-6.5,0.0669,0.0658,1.21e-06,0.0601,0.924,80.009,2
1246,0.601,0.154,2,-15.975,0.0299,0.84,0.0010199999999999999,0.10099999999999999,0.159,99.973,0
1247,0.863,0.586,7,-6.5120000000000005,0.0617,0.0074,0.000646,0.10300000000000001,0.823,111.96799999999999,2
1248,0.883,0.7829999999999999,0,-9.561,0.096,0.0311,0.0016899999999999999,0.125,0.503,111.99700000000001,2
1249,0.83,0.742,7,-3.783,0.036000000000000004,0.0247,0.0,0.0488,0.951,127.93299999999999,2
1250,0.7090000000000001,0.565,5,-6.395,0.0471,0.00209,0.0125,0.0901,0.5710000000000001,112.20299999999999,2
1251,0.314,0.66,5,-7.182,0.0439,0.0509,0.0,0.0928,0.239,141.121,1
1252,0.682,0.894,0,-1.73,0.0727,0.0381,0.0,0.41600000000000004,0.845,95.992,2
1253,0.667,0.898,1,-1.8430000000000002,0.0448,0.00293,0.000722,0.159,0.7509999999999999,110.056,2
1254,0.604,0.851,0,-4.78,0.0274,0.0061600000000000005,0.000366,0.0511,0.649,144.015,2
1255,0.765,0.7909999999999999,8,-5.707000000000001,0.0317,0.262,0.000154,0.0669,0.966,95.02600000000001,2
1256,0.8079999999999999,0.7609999999999999,10,-5.614,0.0512,0.23,0.0,0.674,0.92,110.965,2
1257,0.633,0.755,4,-6.566,0.0421,0.158,0.0,0.273,0.7290000000000001,138.96,2
1258,0.509,0.157,3,-14.285,0.0333,0.8140000000000001,0.0,0.166,0.28800000000000003,127.66,0
1259,0.636,0.489,9,-8.097999999999999,0.0263,0.337,0.0,0.29100000000000004,0.297,125.616,0
1260,0.732,0.888,7,-2.415,0.0792,0.0702,2.88e-06,0.379,0.674,93.991,2
1261,0.745,0.742,10,-5.693,0.0259,0.42,0.0,0.102,0.8059999999999999,95.99600000000001,2
1262,0.633,0.922,11,-4.842,0.0454,0.11599999999999999,0.000465,0.071,0.6859999999999999,84.11,2
1263,0.677,0.665,7,-5.171,0.0305,0.56,1.01e-06,0.33799999999999997,0.706,74.98100000000001,2
1264,0.799,0.7829999999999999,6,-4.369,0.0314,0.0319,7.46e-06,0.078,0.904,117.005,2
1265,0.391,0.604,2,-8.104,0.212,0.00812,5.18e-06,0.0443,0.168,169.658,1
1266,0.6559999999999999,0.6920000000000001,1,-6.145,0.0563,0.00212,0.00305,0.128,0.693,128.017,2
1267,0.9640000000000001,0.605,9,-6.223,0.179,0.0668,7.78e-06,0.214,0.6459999999999999,129.994,2
1268,0.768,0.731,10,-6.371,0.105,0.0391,3.28e-05,0.303,0.371,128.023,1
1269,0.397,0.825,1,-4.791,0.35700000000000004,0.0198,0.0,0.135,0.5329999999999999,162.033,1
1270,0.753,0.732,11,-2.399,0.0937,0.154,0.0,0.196,0.6940000000000001,125.009,2
1271,0.736,0.848,1,-3.635,0.068,0.040999999999999995,4.96e-06,0.0316,0.624,124.98700000000001,2
1272,0.772,0.7809999999999999,6,-5.183,0.212,0.0418,0.0005099999999999999,0.37,0.778,128.061,2
1273,0.892,0.8390000000000001,7,-5.8,0.276,0.0293,0.115,0.166,0.7140000000000001,99.992,2
1274,0.642,0.818,8,-3.3989999999999996,0.0331,0.07200000000000001,0.0031100000000000004,0.214,0.7120000000000001,126.883,2
1275,0.721,0.867,11,-4.302,0.196,0.29,2.87e-06,0.503,0.639,127.03299999999999,1
1276,0.703,0.715,9,-6.285,0.114,0.139,0.0,0.0456,0.49700000000000005,99.92399999999999,2
1277,0.7140000000000001,0.821,5,-3.426,0.0315,0.0594,0.0,0.0799,0.636,93.0,2
1278,0.741,0.7829999999999999,4,-4.791,0.0415,0.015,0.0,0.302,0.534,110.00200000000001,2
1279,0.657,0.679,2,-5.511,0.0269,0.00246,0.0,0.21100000000000002,0.331,120.007,1
1280,0.674,0.746,11,-4.542,0.042,0.000634,0.0,0.11800000000000001,0.44,143.99200000000002,1
1281,0.8109999999999999,0.618,7,-6.853,0.040999999999999995,0.00867,0.00024300000000000002,0.14400000000000002,0.769,115.05799999999999,2
1282,0.675,0.792,1,-6.303,0.0368,0.145,0.0,0.12,0.395,120.016,1
1283,0.5720000000000001,0.258,7,-9.213,0.0348,0.787,0.0,0.0973,0.324,111.91,0
1284,0.665,0.7509999999999999,4,-6.122000000000001,0.0393,0.0573,0.0,0.183,0.396,119.95100000000001,1
1285,0.672,0.853,3,-3.9989999999999997,0.0436,0.0007639999999999999,0.0,0.0795,0.8909999999999999,124.944,2
1286,0.797,0.823,4,-4.171,0.0315,0.0171,1.54e-06,0.0889,0.972,120.016,2
1287,0.667,0.574,3,-2.627,0.0357,0.00197,3.49e-06,0.10400000000000001,0.415,167.99,1
1288,0.727,0.85,9,-4.2330000000000005,0.23600000000000002,0.0542,0.0,0.107,0.809,158.80100000000002,2
1289,0.6859999999999999,0.28300000000000003,5,-9.298,0.0297,0.924,0.0,0.0962,0.529,110.399,0
1290,0.593,0.914,1,-5.351,0.0363,0.00137,0.445,0.0714,0.0381,128.015,1
1291,0.512,0.8029999999999999,2,-5.135,0.0531,0.0036200000000000004,0.000583,0.11599999999999999,0.591,124.162,1
1292,0.5770000000000001,0.741,6,-3.83,0.0501,0.298,0.0,0.142,0.581,128.08100000000002,1
1293,0.635,0.858,1,-5.48,0.0947,0.00572,0.508,0.105,0.245,127.984,1
1294,0.746,0.779,7,-3.947,0.0927,0.01,0.0,0.256,0.8240000000000001,123.94,2
1295,0.599,0.879,8,-3.3089999999999997,0.0965,0.0222,0.0,0.0725,0.5379999999999999,147.055,1
1296,0.8740000000000001,0.67,11,-6.064,0.126,0.165,0.0,0.185,0.68,124.01100000000001,2
1297,0.737,0.695,8,-6.835,0.0772,0.203,1.11e-05,0.0885,0.7,110.025,2
1298,0.5329999999999999,0.758,4,-6.164,0.191,0.16,0.0,0.196,0.486,72.593,1
1299,0.7120000000000001,0.914,0,-3.88,0.0351,0.0391,0.391,0.0653,0.7190000000000001,127.99,2
1300,0.605,0.7929999999999999,7,-3.0839999999999996,0.297,0.0825,0.0,0.124,0.647,184.032,1
1301,0.556,0.795,11,-5.233,0.0346,0.0108,0.0,0.701,0.575,132.035,1
1302,0.7,0.9229999999999999,7,-2.85,0.0324,0.000927,0.00826,0.0966,0.904,127.95200000000001,2
1303,0.715,0.8440000000000001,10,-5.74,0.0609,0.0497,0.0,0.0607,0.905,122.98299999999999,2
1304,0.843,0.8809999999999999,9,-3.951,0.0581,0.14,0.0,0.0784,0.8759999999999999,110.62100000000001,2
1305,0.7509999999999999,0.8059999999999999,11,-6.1,0.0602,0.0236,0.0,0.134,0.685,142.015,2
1306,0.8640000000000001,0.746,0,-6.068,0.0751,0.0268,2.42e-06,0.131,0.72,128.007,2
1307,0.505,0.873,11,-6.349,0.0427,0.00246,0.000236,0.319,0.615,140.013,1
1308,0.544,0.6659999999999999,9,-6.772,0.0298,0.12,0.0,0.0728,0.545,77.967,2
1309,0.6970000000000001,0.688,6,-4.551,0.0362,0.29,0.0,0.308,0.6659999999999999,121.962,2
1310,0.687,0.9009999999999999,11,-3.5580000000000003,0.0265,0.00392,1.92e-05,0.175,0.738,125.007,2
1311,0.557,0.768,11,-7.1160000000000005,0.0389,0.0198,7.14e-06,0.126,0.335,149.989,1
1312,0.615,0.8440000000000001,4,-5.8260000000000005,0.0734,0.000493,0.0,0.34,0.47,118.98299999999999,1
1313,0.54,0.8390000000000001,10,-5.781000000000001,0.0455,0.019,0.0,0.057999999999999996,0.742,136.372,1
1314,0.6,0.877,5,-4.351,0.165,0.00213,0.0,0.413,0.55,133.998,1
1315,0.6609999999999999,0.8959999999999999,1,-3.2119999999999997,0.318,0.0637,0.0,0.168,0.54,90.891,2
1316,0.266,0.272,0,-12.807,0.0348,0.78,0.0057,0.107,0.198,183.359,0
1317,0.735,0.66,0,-3.908,0.0291,0.0569,0.0,0.203,0.5529999999999999,128.007,2
1318,0.6940000000000001,0.6709999999999999,2,-4.088,0.0444,0.0371,3.14e-05,0.23600000000000002,0.466,83.999,2
1319,0.778,0.615,7,-6.529,0.0384,0.0126,1.44e-06,0.10800000000000001,0.648,120.045,2
1320,0.507,0.7290000000000001,11,-5.399,0.0393,0.0182,1.4e-06,0.0658,0.272,105.01299999999999,1
1321,0.727,0.809,2,-6.11,0.0326,0.0278,0.0,0.179,0.79,127.99700000000001,2
1322,0.861,0.836,0,-4.06,0.14300000000000002,0.0109,0.0,0.106,0.9,125.971,2
1323,0.643,0.7240000000000001,7,-6.132999999999999,0.105,0.235,0.0,0.48700000000000004,0.644,128.10399999999998,1
1324,0.693,0.7659999999999999,1,-4.121,0.10400000000000001,0.02,0.0,0.135,0.785,129.989,2
1325,0.56,0.888,3,-4.207,0.134,0.0262,3.64e-06,0.293,0.7,126.09,1
1326,0.797,0.7390000000000001,7,-4.783,0.0335,0.0158,3.3e-05,0.0431,0.92,131.083,2
1327,0.408,0.818,7,-4.356,0.0605,0.0341,0.0,0.109,0.225,74.008,1
1328,0.6579999999999999,0.7609999999999999,4,-7.902,0.0412,0.0591,0.00925,0.083,0.8590000000000001,167.986,2
1329,0.72,0.883,8,-3.455,0.0398,0.0146,0.0,0.102,0.9209999999999999,104.008,2
1330,0.708,0.904,2,-2.988,0.0369,0.084,1.88e-06,0.207,0.46799999999999997,133.003,1
1331,0.586,0.884,8,-5.73,0.188,0.00151,0.0,0.32799999999999996,0.285,132.03,1
1332,0.6779999999999999,0.9470000000000001,1,-4.154,0.0921,0.0261,0.0,0.121,0.599,128.0,2
1333,0.53,0.7709999999999999,9,-4.872,0.0312,0.00301,0.32299999999999995,0.162,0.23,110.00299999999999,1
1334,0.731,0.8370000000000001,0,-1.7990000000000002,0.043,0.0753,0.00035299999999999996,0.359,0.569,126.166,2
1335,0.485,0.736,4,-4.617,0.0515,0.0731,0.0,0.061,0.434,128.053,1
1336,0.731,0.823,6,-3.365,0.0488,0.021,0.0,0.371,0.22699999999999998,130.016,1
1337,0.83,0.491,7,-6.417999999999999,0.0436,0.0395,0.00532,0.146,0.38799999999999996,113.014,2
1338,0.7809999999999999,0.445,2,-6.061,0.0295,0.474,0.0,0.184,0.591,78.998,0
1339,0.816,0.415,1,-6.307,0.0559,0.00391,0.0,0.139,0.304,100.022,0
1340,0.87,0.46399999999999997,4,-8.337,0.17800000000000002,0.205,0.0,0.0902,0.457,112.97399999999999,0
1341,0.763,0.875,9,-5.797000000000001,0.0262,0.024,5.41e-06,0.599,0.8,123.01299999999999,2
1342,0.6,0.8170000000000001,7,-6.401,0.0642,0.0696,0.0,0.133,0.652,151.95,1
1343,0.5,0.7909999999999999,6,-3.7110000000000003,0.0505,0.012,0.0,0.0645,0.444,149.093,1
1344,0.629,0.6829999999999999,1,-3.758,0.0424,0.0264,1.43e-06,0.0992,0.262,115.82799999999999,1
1345,0.879,0.574,11,-8.794,0.037000000000000005,0.405,0.00015,0.0913,0.682,114.001,0
1346,0.659,0.736,0,-2.674,0.0419,0.0174,0.0,0.1,0.631,143.92,2
1347,0.706,0.5720000000000001,8,-5.7989999999999995,0.0326,0.0262,0.0,0.585,0.574,139.982,1
1348,0.732,0.243,0,-6.023,0.0435,0.9390000000000001,0.0,0.111,0.106,102.087,0
1349,0.59,0.451,4,-8.193999999999999,0.0417,0.336,0.0,0.10300000000000001,0.33399999999999996,129.72899999999998,0
1350,0.258,0.659,5,-5.903,0.0596,0.253,0.0,0.111,0.272,189.558,1
1351,0.527,0.835,6,-5.297999999999999,0.0433,0.0166,0.0,0.249,0.654,125.98299999999999,1
1352,0.736,0.7609999999999999,4,-5.449,0.0338,0.0966,0.0,0.0823,0.114,119.999,1
1353,0.655,0.782,1,-4.789,0.185,0.375,0.0,0.317,0.8320000000000001,79.42699999999999,2
1354,0.674,0.778,1,-4.537,0.0772,0.0402,0.00044800000000000005,0.28800000000000003,0.41600000000000004,122.955,1
1355,0.657,0.8270000000000001,5,-4.0360000000000005,0.0734,0.000704,0.00534,0.065,0.69,145.889,2
1356,0.578,0.866,1,-3.804,0.0619,0.00701,0.0,0.257,0.619,128.03799999999998,1
1357,0.623,0.9620000000000001,4,-2.616,0.0895,0.10300000000000001,0.000174,0.264,0.6759999999999999,149.963,1
1358,0.83,0.52,0,-8.714,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,2
1359,0.5529999999999999,0.657,1,-8.219,0.0405,0.335,0.000648,0.228,0.555,107.889,0
1360,0.5820000000000001,0.272,2,-5.662000000000001,0.0501,0.875,0.0,0.13,0.354,205.84599999999998,0
1361,0.391,0.745,2,-6.296,0.0884,0.0497,0.0,0.32899999999999996,0.483,78.205,1
1362,0.585,0.9059999999999999,4,-3.0439999999999996,0.228,0.0268,0.0,0.0482,0.209,128.072,1
1363,0.736,0.785,10,-5.296,0.0694,0.0925,0.0,0.0964,0.774,117.91,2
1364,0.634,0.8220000000000001,11,-4.124,0.0277,0.007379999999999999,4.44e-05,0.0887,0.5479999999999999,128.006,1
1365,0.7809999999999999,0.728,1,-4.981,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,2
1366,0.772,0.779,4,-5.479,0.0509,0.14800000000000002,0.0,0.0534,0.892,118.99799999999999,2
1367,0.777,0.6629999999999999,4,-6.117000000000001,0.0305,0.146,1.52e-05,0.174,0.614,118.016,2
1368,0.597,0.7490000000000001,3,-6.252000000000001,0.0768,0.00175,0.00018700000000000002,0.11599999999999999,0.326,130.077,1
1369,0.586,0.613,5,-5.593,0.0386,0.00441,0.000183,0.0853,0.319,114.101,1
1370,0.659,0.381,2,-5.922000000000001,0.0304,0.385,0.0,0.0972,0.426,119.844,0
1371,0.723,0.711,0,-5.5760000000000005,0.0378,0.0997,0.0,0.0528,0.606,138.09799999999998,2
1372,0.8340000000000001,0.9690000000000001,6,-3.383,0.063,0.0558,0.000723,0.0635,0.9279999999999999,125.985,2
1373,0.612,0.9209999999999999,7,-2.8819999999999997,0.085,0.0183,0.0,0.0576,0.446,139.988,1
1374,0.812,0.479,8,-6.47,0.0429,0.0485,0.0,0.102,0.0873,95.505,0
1375,0.7929999999999999,0.774,0,-3.667,0.0478,0.156,0.0,0.193,0.547,113.96700000000001,2
1376,0.703,0.736,4,-5.709,0.046,0.18600000000000003,1.92e-05,0.174,0.27399999999999997,119.955,1
1377,0.48100000000000004,0.451,5,-6.095,0.0347,0.336,0.0,0.0872,0.289,157.966,0
1378,0.8959999999999999,0.623,2,-8.008,0.0571,0.00257,0.000258,0.039,0.585,134.96200000000002,2
1379,0.674,0.84,10,-4.493,0.0371,0.0256,0.0,0.26899999999999996,0.579,121.947,1
1380,0.8540000000000001,0.7659999999999999,9,-4.697,0.141,0.0242,0.0,0.0793,0.784,118.00399999999999,2
1381,0.599,0.8540000000000001,9,-5.428999999999999,0.0436,0.0746,0.0,0.278,0.311,119.986,1
1382,0.529,0.794,5,-3.903,0.16399999999999998,0.122,0.0,0.11699999999999999,0.5429999999999999,119.956,1
1383,0.652,0.632,7,-6.612,0.0375,0.363,1.2e-05,0.124,0.484,99.95200000000001,0
1384,0.795,0.616,1,-5.281000000000001,0.06,0.41700000000000004,0.0,0.349,0.815,110.015,2
1385,0.696,0.6940000000000001,0,-6.631,0.0534,0.26899999999999996,4.36e-06,0.0862,0.736,154.941,2
1386,0.665,0.62,1,-5.43,0.035,0.41700000000000004,0.0,0.113,0.451,91.008,0
1387,0.6459999999999999,0.823,2,-4.123,0.0394,0.213,0.0,0.322,0.418,128.035,1
1388,0.647,0.823,2,-5.231,0.0762,0.0598,0.0,0.11900000000000001,0.396,99.93299999999999,1
1389,0.614,0.379,4,-10.48,0.0476,0.607,0.00046399999999999995,0.0986,0.201,107.98899999999999,0
1390,0.8340000000000001,0.831,7,-6.061,0.0745,0.00799,0.0,0.217,0.7879999999999999,103.009,2
1391,0.526,0.862,2,-6.002999999999999,0.0905,0.0144,0.0597,0.22899999999999998,0.528,90.052,1
1392,0.713,0.802,4,-7.055,0.0561,0.0435,0.0037700000000000003,0.309,0.34299999999999997,100.001,1
1393,0.484,0.731,1,-6.694,0.0379,0.431,0.0,0.151,0.51,101.654,0
1394,0.669,0.5920000000000001,11,-3.968,0.0312,0.0213,0.0,0.124,0.447,98.065,2
1395,0.6890000000000001,0.48100000000000004,10,-7.502999999999999,0.0815,0.369,1.03e-06,0.0649,0.28300000000000003,80.025,0
1396,0.746,0.754,1,-6.684,0.0676,0.0152,0.0,0.0486,0.746,149.882,2
1397,0.6559999999999999,0.5820000000000001,2,-8.464,0.0372,0.0319,3.81e-05,0.126,0.171,95.00299999999999,0
1398,0.7070000000000001,0.782,0,-5.462999999999999,0.0613,0.0541,0.0,0.297,0.79,130.036,2
1399,0.54,0.7659999999999999,4,-5.148,0.07,0.000248,0.0,0.6409999999999999,0.17600000000000002,98.932,1
1400,0.821,0.759,8,-8.541,0.121,0.247,0.0,0.321,0.9620000000000001,140.01,2
1401,0.40700000000000003,0.725,5,-5.346,0.188,0.0141,2.46e-06,0.306,0.247,196.093,1
1402,0.583,0.584,3,-6.082000000000001,0.0357,0.0387,0.00859,0.335,0.201,123.01799999999999,1
1403,0.7609999999999999,0.83,8,-4.863,0.0988,0.0524,0.0,0.7509999999999999,0.871,144.026,2
1404,0.679,0.866,0,-3.86,0.0889,0.0984,0.0,0.139,0.75,127.96600000000001,2
1405,0.8859999999999999,0.9670000000000001,4,-0.7759999999999999,0.142,0.0157,0.389,0.239,0.745,128.1,2
1406,0.856,0.609,0,-7.223,0.0824,0.00801,8.149999999999999e-05,0.0344,0.9279999999999999,114.988,2
1407,0.589,0.746,9,-5.314,0.0822,0.0482,0.0,0.23399999999999999,0.469,85.022,1
1408,0.5820000000000001,0.941,7,-6.162000000000001,0.068,0.057,2.08e-05,0.336,0.518,140.013,1
1409,0.669,0.905,8,-5.013999999999999,0.0516,0.105,0.0,0.17,0.885,141.991,2
1410,0.615,0.8140000000000001,9,-3.903,0.0677,0.17,0.0,0.218,0.5770000000000001,144.005,1
1411,0.6559999999999999,0.752,4,-5.622000000000001,0.0378,0.354,1.1e-05,0.0707,0.47700000000000004,128.029,2
1412,0.467,0.794,7,-3.537,0.317,0.11199999999999999,0.0,0.203,0.52,96.47,1
1413,0.642,0.809,5,-4.499,0.141,0.0172,0.0,0.172,0.591,176.96099999999998,1
1414,0.556,0.718,1,-6.067,0.0378,0.00773,0.0,0.0721,0.48100000000000004,128.07299999999998,1
1415,0.593,0.871,7,-4.703,0.0369,0.0167,9.2e-06,0.344,0.7190000000000001,162.955,1
1416,0.414,0.857,0,-4.078,0.0808,0.0287,0.0057399999999999994,0.34299999999999997,0.348,128.024,1
1417,0.703,0.6579999999999999,0,-5.372999999999999,0.0536,0.275,0.0,0.0943,0.503,95.022,2
1418,0.5,0.418,0,-6.535,0.0377,0.5660000000000001,0.000193,0.11,0.17600000000000002,84.899,0
1419,0.5770000000000001,0.691,5,-5.761,0.0296,0.36200000000000004,0.0,0.132,0.24600000000000002,143.998,1
1420,0.7759999999999999,0.574,5,-9.882,0.0317,0.466,7.829999999999999e-05,0.131,0.41200000000000003,121.03,0
1421,0.6940000000000001,0.638,2,-5.171,0.0703,0.179,0.0,0.152,0.509,77.008,2
1422,0.6990000000000001,0.883,5,-3.2260000000000004,0.21899999999999997,0.0288,0.0,0.8170000000000001,0.499,127.961,1
1423,0.597,0.685,11,-6.371,0.0367,0.0245,0.000335,0.182,0.369,122.00200000000001,1
1424,0.779,0.688,7,-7.341,0.0362,0.0286,0.0,0.365,0.688,125.01899999999999,2
1425,0.7390000000000001,0.68,4,-5.27,0.07400000000000001,0.192,0.0,0.139,0.485,124.00399999999999,2
1426,0.627,0.742,0,-4.425,0.132,0.0251,0.0,0.0808,0.78,147.13,2
1427,0.74,0.762,11,-5.16,0.0756,0.251,6.99e-05,0.10800000000000001,0.716,100.03,2
1428,0.768,0.5670000000000001,2,-7.046,0.0312,0.66,0.000277,0.07,0.47100000000000003,117.97399999999999,0
1429,0.741,0.884,5,-3.745,0.0341,0.0509,0.0575,0.11699999999999999,0.8109999999999999,130.03799999999998,2
1430,0.484,0.7909999999999999,7,-4.27,0.0437,0.0743,0.0,0.0491,0.369,124.008,1
1431,0.603,0.953,9,-3.6630000000000003,0.261,0.0159,0.00678,0.261,0.385,191.84,1
1432,0.44,0.802,5,-3.838,0.244,0.12300000000000001,0.0,0.1,0.586,179.868,1
1433,0.878,0.7959999999999999,0,-4.461,0.29,0.309,0.0,0.145,0.78,104.05,2
1434,0.715,0.715,5,-7.364,0.0902,0.0526,0.0,0.0936,0.507,134.922,2
1435,0.8370000000000001,0.804,5,-7.001,0.11,0.109,0.727,0.193,0.16,128.07,1
1436,0.8009999999999999,0.747,5,-5.473,0.133,0.226,0.0,0.0622,0.706,104.97,2
1437,0.731,0.639,9,-6.597,0.0359,0.0206,1.29e-05,0.0789,0.527,122.08,2
1438,0.65,0.78,10,-3.407,0.0681,0.18899999999999997,0.000308,0.0356,0.434,170.033,1
1439,0.598,0.792,11,-4.043,0.0478,0.121,0.0,0.158,0.732,97.479,2
1440,0.7240000000000001,0.8029999999999999,7,-4.328,0.08800000000000001,0.11699999999999999,0.0,0.153,0.6459999999999999,114.95299999999999,2
1441,0.687,0.59,5,-8.849,0.0319,0.0020800000000000003,0.0367,0.0637,0.595,109.995,2
1442,0.769,0.43700000000000006,1,-6.406000000000001,0.0363,0.44,0.0,0.11599999999999999,0.737,103.921,0
1443,0.413,0.5379999999999999,11,-8.619,0.31,0.308,0.0,0.193,0.555,73.225,0
1444,0.7020000000000001,0.77,9,-5.416,0.0482,0.124,0.0,0.10300000000000001,0.593,107.95100000000001,2
1445,0.639,0.7070000000000001,7,-5.062,0.0739,0.0881,0.0,0.17600000000000002,0.35200000000000004,87.944,1
1446,0.6859999999999999,0.86,0,-5.184,0.0783,0.0035,0.0,0.33299999999999996,0.58,100.022,2
1447,0.68,0.772,10,-5.995,0.0416,0.535,0.0153,0.147,0.376,105.005,0
1448,0.622,0.701,8,-5.452000000000001,0.0559,0.423,0.0,0.0955,0.645,179.998,1
1449,0.6729999999999999,0.847,10,-4.505,0.0386,0.0253,0.0,0.302,0.519,121.988,1
1450,0.754,0.809,7,-3.988,0.0404,0.0485,0.0,0.297,0.7909999999999999,119.96700000000001,2
1451,0.6940000000000001,0.955,9,-2.872,0.0676,0.256,0.000874,0.138,0.713,123.98200000000001,2
1452,0.599,0.856,5,-4.178999999999999,0.22399999999999998,0.271,0.0,0.127,0.47,156.028,1
1453,0.726,0.498,10,-5.787999999999999,0.0621,0.322,0.0,0.386,0.34,119.825,0
